TEMPERATURE (CELSIUS),Concentration,Control / Treatment,Target measure (mm)
12.297514612279416,-5.808035054788142,placebo,4.404771111522114
10.404548980389967,-4.982860981136296,placebo,3.5821330631402333
10.252457934503116,-0.912118022036088,placebo,11.925370365303422
8.667778797170367,-1.9727326453144727,placebo,7.558762821019603
11.031586322037244,-5.390322182592558,placebo,3.5729649513059076
10.242106503051868,-5.4894915352305835,placebo,2.2989115551357973
13.592560741946057,-5.75052631279123,placebo,6.2738517447655955
8.73587703052324,-7.41974738167141,placebo,-3.7880355103035885
11.058798336596597,-6.894759143264645,placebo,0.45038355354965276
8.925113511932008,-4.070969378714029,placebo,3.499867545808751
12.140176855375255,-3.464661867302185,placebo,9.113448833422009
15.433524677378664,-2.805695616168352,placebo,14.943297520507656
10.862717626747369,-5.4423055599075525,placebo,3.235827120303087
12.968984393926506,-4.157163091725405,placebo,8.778086439177432
12.239350105898746,-4.711391476801809,placebo,6.629200541679509
14.83552978200511,-5.690720657686645,placebo,8.077451824564946
11.803519772836964,-3.2077254220049496,placebo,9.198528307119508
11.394120614115128,-4.974836463818658,placebo,4.934906255036241
16.0993759563301,-5.329043859010889,placebo,10.54316543712277
11.525493399563217,-3.0136272023943462,placebo,9.230798964382217
14.608986961568538,-5.186955033488504,placebo,8.829526827791668
14.804375843251528,-5.737885438323095,placebo,7.936347967911065
11.335245296691154,-3.4831172395892764,placebo,7.988034947395577
12.081448569567604,-3.3444655620893085,placebo,9.286577888528718
9.990376300714878,-2.1763866876832036,placebo,8.916595961830357
11.695618829421035,-3.549813907342426,placebo,8.334476214299302
12.2781474025745,-3.573178586518507,placebo,9.071823961786713
10.75134303353588,-3.1051191167285186,placebo,7.9935629501435495
11.351562520329093,-3.0104916148008227,placebo,9.002577011362547
8.680390458022009,-3.0204956702997334,placebo,5.375486210700272
11.113483437421339,-4.891728185269013,placebo,4.73057345145388
13.317397893407822,-3.930235577776619,placebo,9.72499244276966
13.834170709801837,-4.533491544562956,placebo,9.155798214650273
14.10909646244093,-4.510971975012666,placebo,9.574239076768658
10.537550380466518,-1.4854762595999809,placebo,11.10619286846984
12.645920084091106,-0.5398672345560636,placebo,15.938270920955262
10.908412640802446,-2.326481634815402,placebo,9.840745631970957
12.194825892985431,-3.645383495957031,placebo,8.807709614020569
11.730262615069995,-2.829981781066863,placebo,9.892892790104082
12.637507197936596,-2.53230278730858,placebo,11.742798863866387
11.70771433877699,-6.784317109878227,placebo,1.5583484266046597
13.55010959399314,-3.3270157567662393,placebo,11.305914862681636
12.583037298760633,-2.5027665600520694,placebo,11.73129057721751
14.558322681141378,-3.9230555845031847,placebo,11.415318892084173
13.1568188951632,-4.1103000726393555,placebo,9.130075355927675
11.692432614950647,-4.315719781776973,placebo,6.721772488451732
12.308567234517142,-4.902305005997224,placebo,6.321725254003972
8.53349600542646,-4.709647294163165,placebo,1.6299602895830763
9.21357026679409,-2.273864437358475,placebo,7.663204541719225
11.179345610538341,-3.3855677998890035,placebo,7.9824241944598535
12.54899795652889,-0.6604816628953114,placebo,15.554135749233849
10.812752721753169,-3.299222606691635,placebo,7.668848700314345
10.309947811078679,-4.840432521212329,placebo,3.7535212504103264
12.548608381752194,-3.2710788267686253,placebo,10.071355779151348
17.536786575463644,-7.711169595847833,placebo,7.481205725595469
14.019624713228692,-2.8641502809522614,placebo,12.911777772858986
13.834151894045494,-5.104976362825861,placebo,7.9556546950271105
10.60558016812788,-5.614224039277145,placebo,2.527662744490634
13.920862154024363,-5.19901202956037,placebo,7.875238645856113
13.347120413871108,-3.2578316532672758,placebo,11.17716608686472
10.894396864399381,-3.569649476028863,placebo,7.211171867278552
12.613709037750622,-3.268624775289003,placebo,10.164395172856434
11.031439753623587,-5.046431021783647,placebo,4.294938521646184
13.93695267344543,-6.13053986290331,placebo,5.9407523970543785
11.155173706920321,-6.079206880424492,placebo,2.293150055451001
9.313112512579215,-4.6951479503972315,placebo,2.712891196147755
14.738784927492318,-5.825605726703149,placebo,7.663587626038018
12.767579144832391,-2.3808353074737494,placebo,12.236477699828855
13.28032496850639,-6.8095863969096015,placebo,3.6283072739734656
11.240788415318768,-3.6987332875149446,placebo,7.407724456898954
13.110556513992107,-5.077842811771605,placebo,7.035781389168973
11.656623969740828,-3.354364108957948,placebo,8.692277730338427
9.576306490862953,-6.409225436846816,placebo,-0.5313596547133272
10.829849117001281,-1.9201377951719114,placebo,10.588006938090714
15.364004579829086,-4.547443447254124,placebo,11.191774943535608
15.385203986786612,-4.107813292126177,placebo,12.143617468696958
11.444814426728069,-2.3821434974807527,placebo,10.447998131373314
13.32509246244642,-5.874164522494775,placebo,5.653129327063642
12.627388920928471,-2.732711860455942,placebo,11.308280136295958
16.979598396502038,-7.293682676047482,placebo,7.605724215578038
13.147124078099077,-6.5720756523932256,placebo,3.947258635407982
14.564657661631234,-3.208649607519455,placebo,12.924123667411312
10.200604361752815,-2.0213721471243944,placebo,9.525934379405072
10.643271070040138,-5.065494270652694,placebo,3.7308779761835282
5.609910882887113,-4.670061715240988,placebo,-2.2337499101084717
10.512230503764256,-5.571481839040126,placebo,2.491399318097482
13.797949655739133,-2.623845761848607,placebo,13.117155935365759
11.159479917667753,-6.5343892641000885,placebo,1.3430804342412799
10.735207383526841,-1.2431721148384618,placebo,11.881868526600467
12.620103070684044,-4.9647973060355595,placebo,6.611064802748784
17.60489637097937,-4.166731291460979,placebo,15.016474388754096
10.970720136786326,-6.336868217433688,placebo,1.5030489280507968
11.092513272283202,-2.4373509105518436,placebo,9.856456005423452
16.448096058473567,-3.4458690561123877,placebo,14.968604661103301
7.6065560791017734,-4.662524019360006,placebo,0.47755026613138085
10.820176626815053,-6.6005782329220395,placebo,0.7460241570640402
11.039628093321793,-3.1374706692818024,placebo,8.314809520492636
9.897407354126623,-1.7448014193474166,placebo,9.697416947441367
11.757446757785834,-2.5909460557251665,placebo,10.431566405988026
8.431102296139557,-4.98060971715919,placebo,0.9227076937541021
11.599103310811852,-3.6533283603063413,placebo,7.9867999129526845
10.938343978883589,-4.408751900370418,placebo,5.508385380714968
11.211181044772896,-4.1540459909175045,placebo,6.411597829516651
13.371605308102826,-3.5264468423089665,placebo,10.646128797089986
11.316403885079408,-6.199800408583975,placebo,2.257564386830854
10.735203299477156,-4.858158841397383,placebo,4.290390887359658
10.251663637660064,-5.5345743605412014,placebo,2.217139753704563
12.469161071815792,-6.089684625539567,placebo,4.045029733318231
13.747714444388237,-4.222187679613772,placebo,9.692820372735198
10.8067667877175,-6.325432923076777,placebo,1.3057260249573925
13.412969239669566,-2.5361250884367648,placebo,12.78164578783671
11.852031742084199,-5.9418911604275175,placebo,3.522271414915883
12.581713669574686,-7.04970200481631,placebo,2.180939243811574
13.687099521589836,-3.4592696744704634,placebo,11.213118037758306
10.341104573244865,-3.1515022999649576,placebo,7.342336343954157
14.526819328352975,-3.0600072573231785,placebo,13.185190852897843
12.851737988765436,-3.3114287410875614,placebo,10.39584592854946
11.14035302335859,-3.0851279593194936,placebo,8.56070786696316
13.340667476712076,-4.347612040041826,placebo,8.87991580947347
12.985786384141612,-5.131583948927702,placebo,6.754485325843003
12.65429573081557,-1.2860871271870375,placebo,14.382516269508239
14.100042381767107,-4.900028416295564,placebo,8.74499754116491
14.321118070461932,-3.625327168005539,placebo,11.720322342311977
10.525643420982004,-2.9934036558310764,placebo,7.923470941080446
12.905756776212176,-4.485697702395544,placebo,8.002806472855795
14.348926406285681,-3.8942142736466083,placebo,11.193200673827793
13.389344390538295,-4.3980110943530635,placebo,8.839791629085266
14.185547466987153,-2.4203069801858232,placebo,14.067844422042427
11.462803797045716,-3.2536232386557447,placebo,8.642176324834654
16.752894935728,-4.512697605270708,placebo,13.139743192164318
11.52583168403443,-5.965603630997985,placebo,3.032105148350711
12.369526755454345,-2.3064123489650794,placebo,11.855395187036699
12.373253862929744,-1.6678871364607009,placebo,13.201329728387684
11.410837999232134,-4.503834364845499,placebo,5.946579132787834
11.905276175251288,-1.0168188729055765,placebo,13.93680320348753
14.132476600824408,-1.7781267554724973,placebo,15.344777224620708
10.911478893439849,-4.605546530079135,placebo,5.058848792977614
13.009486752118756,-5.614250411960434,placebo,5.77288125024341
11.909795284121918,-4.8982372379443255,placebo,5.791925433881506
8.456120838924821,-2.496104753315251,placebo,6.173943150586482
10.42644833723877,-3.51645406779706,placebo,6.691151712898515
10.203928271215126,-4.64419895090633,placebo,4.022485369237128
12.02671047848367,-1.8592386813241801,placebo,12.33165791517218
11.078164419381041,-0.9363697100292923,placebo,12.989145575102892
11.299844317621286,-3.758415011258468,placebo,7.3621183051459544
7.182529319837181,-1.8233505279833926,placebo,5.867378473015071
14.521232854800562,-2.715074594112103,placebo,13.902007706345344
12.087362938278426,-5.868328221107136,placebo,3.994450702350889
9.5921457796132,-1.6641371639492832,placebo,9.454708758184324
13.225400375193376,-2.3848447728039477,placebo,12.846116483622769
8.40323957837454,-3.9890504839541046,placebo,2.967367414502011
8.130509730553726,-1.5584617919786838,placebo,7.703418373092295
13.032537982804433,-2.9824631139647027,placebo,11.33075373746011
12.688295064326434,-0.8902334187023264,placebo,15.259708157565802
14.62258301401392,-4.048333538751861,placebo,11.238986637539883
13.004963429298055,-5.3835748599432645,placebo,6.251193423671518
11.661386445175674,-2.43978808162075,placebo,10.619316729583586
13.553412587548225,-4.5768476573037775,placebo,8.685726912852173
10.871865193447029,-2.2363350780538065,placebo,9.980714347240495
10.314317955431244,-2.200449757883056,placebo,9.303384748277763
11.44498434100037,-4.90670187725978,placebo,5.146654918104963
10.765242362980576,-1.47704358989904,placebo,11.431285651235795
13.671465143933512,-5.0315421353440755,placebo,7.890239460087685
12.879202024600197,-4.1371021402802945,placebo,8.699008238621648
12.960533069137394,-2.844750195378156,placebo,11.522744233041356
11.360749922896781,-4.519675370964966,placebo,5.8456941168842285
11.1446231456565,-6.345457957617467,placebo,1.719779535639594
12.530128103797336,-2.121987250896534,placebo,12.459499713243684
10.14872098135635,-5.692449946488656,placebo,1.7466284372048957
12.125283304263762,-3.153070195017711,placebo,9.747685051218888
10.117113315413468,-4.473600416457132,placebo,4.263542101248204
11.88983502971886,-1.8543110092730704,placebo,12.157224170647016
11.103068852066915,-5.698775416911622,placebo,3.0217145747759293
9.88594190793842,-2.4000785433435516,placebo,8.30585663469541
9.247535485055582,-2.196051935677905,placebo,7.872463839901436
16.264786123945502,-3.9372561467272327,placebo,13.689223359199241
12.609617744702494,-1.006851155196367,placebo,14.908596529435995
10.711518253585675,-3.392585025923143,placebo,7.336121087902062
12.728021060517698,-4.8165723445554764,placebo,7.068026508132393
12.769201625045758,-6.210253300250418,placebo,4.196890263285896
13.291175163433879,-3.950622565664104,placebo,9.64677908274112
12.329627862947614,-1.768597397756153,placebo,12.93094307969136
13.235376764187645,-3.7586180327636565,placebo,9.974660762849645
12.725465585554746,-6.139839906858238,placebo,4.28571473609661
10.956363925283124,-4.631402251128076,treatment,5.065146571763259
12.945001614734267,-4.181956092409569,treatment,8.693644385831167
8.05486415576718,-7.000778782072498,treatment,-3.827568832066552
14.333550815591437,-6.864632710707371,treatment,4.9345649085629635
13.193902313447506,-4.73542933631604,treatment,7.867366516890451
17.69659822739849,-5.54403652072089,treatment,12.247930913474095
10.557804695658122,-5.5001296777547575,treatment,2.702764015853475
12.152880166675295,-4.661495804813853,treatment,6.617247034902558
12.092298507855396,-3.3577661471307,treatment,9.273294076630318
11.963432619037553,-3.3073325403997744,treatment,9.20523570086117
12.955375020282933,-4.559950674871635,treatment,7.913859860151527
14.633503030265096,-3.873808872080003,treatment,11.620230459489875
10.925096355051569,-4.518242428073704,treatment,5.2605709803648395
14.859074919936717,-4.139624134855485,treatment,11.366540458718047
10.779443613173166,-3.997512798177801,treatment,6.157472001610392
10.231332704628826,-4.509866428347107,treatment,4.341579651719993
9.635280560099858,-3.2021087544318787,treatment,6.283200371827863
14.604853490467512,-0.8740892410140173,treatment,17.880964806001703
12.893357442458576,-3.3493191430684206,treatment,10.372462346875395
10.45994057252242,-3.828895992743529,treatment,6.080238188143857
13.579511164460435,-5.3664760145563815,treatment,7.062740441453185
13.810808293096757,-4.98608180989513,treatment,8.173819394900848
14.112903351620654,-3.0613638949808157,treatment,12.623555345228171
12.048564349434985,-3.0754530203049977,treatment,9.807110529096734
7.637558591041347,-5.119188418765969,treatment,-0.4395915815027145
9.78848604273967,-7.164738424936628,treatment,-1.831494534668364
9.725834898390836,-2.489672052531578,treatment,7.901565802511317
12.317749115019023,-2.592618148598949,treatment,11.184463193217887
13.283134341342727,-4.6995143064416824,treatment,8.063251317285149
13.920159907489348,-2.4306562915891448,treatment,13.687837662773417
14.363640528690368,-3.41719546572715,treatment,12.214804235704982
13.37133253472534,-3.274256978438989,treatment,11.175359267157335
12.694217572577408,-4.490530085443521,treatment,7.707080543548106
13.97763061816207,-3.865275476360103,treatment,10.752722834162581
9.766025133970572,-2.475718732494107,treatment,7.985124592622649
9.367643414715467,-2.923765781081527,treatment,6.506410469594674
13.361764435145327,-3.946212214227503,treatment,9.751336337568437
14.102393156371965,-3.684249503601851,treatment,11.301306803538267
10.98649806008536,-7.266243662065909,treatment,-0.4273393092231732
16.662768904007436,-5.161230243328067,treatment,11.6561545094211
15.518425122773067,-4.534249706904982,treatment,11.42794953124318
10.586800976491698,-5.2934414882798535,treatment,3.1759541928761
11.525940350811304,-5.173743461363059,treatment,4.695158204732838
10.859899367733636,-4.3600107568353295,treatment,5.504841557086218
13.119415795052266,-4.849101668245112,treatment,7.528097820005824
12.501600350373495,-4.300601396766224,treatment,7.84589753979515
11.079010023423491,-1.6072543572208042,treatment,11.581429381458026
11.058969980087854,-4.14242571673322,treatment,6.230515467978842
9.731632457613001,-3.4379251755721425,treatment,5.918060949076053
11.026488589751565,-4.832573065262265,treatment,4.737356159113858
5.044974899430094,-1.0995316548519236,treatment,4.501699639041587
11.863984938777085,-5.304399385473196,treatment,4.877140957855357
12.545132489977936,-3.5582392950887973,treatment,9.463626341783742
9.09479131000406,-2.816952711183812,treatment,6.362367575019477
14.302897615840294,-4.731419615165358,treatment,9.372930589537148
10.429325188264809,-2.945685880562608,treatment,7.893648654976015
13.563114382595083,-4.563470567161907,treatment,8.726916225463357
11.912052081191266,-2.6699726597879527,treatment,10.47432772405351
12.642973531910357,-2.682925668010565,treatment,11.433870365256796
11.327190487076397,-2.8183619059149243,treatment,9.373147155131797
10.2759923128745,-6.633087671776353,treatment,-0.05689448834976574
12.728026187943867,-2.133088327064902,treatment,12.703349866887928
9.811903248976432,-2.3667969514969593,treatment,8.275795787974568
11.183253801225414,-5.541303458136588,treatment,3.4606553695674744
13.945829233560158,-2.502695502817173,treatment,13.571208909390151
9.483253178073298,-2.3297755147207995,treatment,7.909863209485274
10.041279162150502,-2.7301092351909024,treatment,7.822497475002283
8.133264787772978,-4.697818874013957,treatment,1.1144878280642114
15.513633595034795,-3.2820654783757366,treatment,14.051067848707927
10.876166595564865,-5.0773753190790565,treatment,4.020336733946548
12.541555492739242,-4.512861317286779,treatment,7.454091148895742
13.598721530775462,-5.30826668329464,treatment,7.210914031628132
12.621906007993779,-3.068945548954453,treatment,10.594787457987252
9.985801277525464,-3.32089142114999,treatment,6.506959740244398
11.269019427357938,-3.961671850157167,treatment,6.893665341603166
10.700324981985425,-3.11483679805117,treatment,7.904281449772867
13.153733742007269,-3.5753296221733777,treatment,10.24934834514572
10.485640557039101,-3.2524171951839014,treatment,7.325538642116594
12.200231534932742,-3.8025227403524218,treatment,8.485014817419117
12.96144351999548,-4.990199029561011,treatment,7.018530789915776
11.522840303419473,-3.3981867368745164,treatment,8.419642262179806
13.183508851381173,-3.5991362527967814,treatment,10.239550818491342
10.583086888228106,-5.947588741332182,treatment,1.797230942310362
12.651549411812201,-3.220577218822879,treatment,10.316379546418428
11.361599321864823,-4.952726050249777,treatment,4.937434378992981
15.13540437648253,-2.7465989103498156,treatment,14.664938196516804
15.562594048374248,-4.037796435877869,treatment,12.530129449961711
15.461190376971842,-5.426770307961828,treatment,9.47638936219215
11.904145076885829,-6.130373425299551,treatment,3.196811660666812
10.857616601689722,-4.777723735515932,treatment,4.624562567697669
12.760851226214081,-2.536838145927413,treatment,11.899789048941443
11.809550092097378,-3.4129626141196554,treatment,8.775671134680184
12.906270601661552,-3.4384668911278884,treatment,10.202684840874529
9.370076454239086,-3.9724074347751306,treatment,4.307547600194994
15.234533187919618,-3.9009790957518913,treatment,12.374563702612516
10.442577479766035,-1.930667897289735,treatment,10.043077013375704
14.528335617442895,-2.580634324377204,treatment,14.193921002355783
13.509285962493738,-1.7385048866204125,treatment,14.58667578746368
13.075330738727423,-5.320506337716918,treatment,6.478633188076492
7.984941055669446,-6.108418716221147,treatment,-2.0480088789106556
10.193084707956151,-4.570424060974451,treatment,4.162773827694458
13.672391859977813,-4.657264499004573,treatment,8.677473563060444
12.918109585852125,-3.734236990169813,treatment,9.597550261543761
11.554647732826094,-2.315817891630696,treatment,10.735556866890768
12.128389920147981,-4.871649331056215,treatment,6.142862796981724
14.62837764170383,-2.850502203084525,treatment,13.76225518982267
9.702526391840118,-3.4204480223721125,treatment,5.915469782002724
12.401803973921684,-2.9768145535775754,treatment,10.491124802281366
15.785423062722726,-6.529762675034634,treatment,7.59781951710295
8.09859568526134,-4.52439534024214,treatment,1.4318739605943147
9.638903652516397,-3.0712472190242774,treatment,6.562900770946153
10.695250841724576,-3.255891698901715,treatment,7.601216068634577
12.159551177004369,-2.242900823883498,treatment,11.705302358800553
10.806110159785309,-4.1339766207323265,treatment,5.906897812172282
11.017152430489096,-3.982944983404786,treatment,6.50897131601023
12.859840224099376,-2.205234084506043,treatment,12.729792725071466
12.091680457347216,-2.2118769225885595,treatment,11.678827079982767
12.385069101155983,-0.42206531882813003,treatment,15.833506117021505
12.465256299747756,-2.8976308059334217,treatment,10.743071312199286
10.600537922514972,-3.640823995569104,treatment,6.664995804700094
10.999107221262227,-5.393611383806624,treatment,3.5222108427100967
8.876827339624972,-2.5181584671831705,treatment,6.695584127409055
11.197471399603822,-4.1852374735806945,treatment,6.327587694945702
10.764508780928217,-6.547635359450776,treatment,0.7820525994064642
12.365536946632304,-7.21183746465963,treatment,1.5486162021683878
12.843005587234162,-6.23808398822817,treatment,4.238081167486962
13.070427478318383,-2.7755724403604005,treatment,11.816374970972976
10.605760286486387,-1.3236232953215352,treatment,11.538167466581399
9.995689764428164,-3.0842497699960276,treatment,7.017256664986363
10.88823186830498,-2.484729475494076,treatment,9.481181123674164
12.34693972078999,-6.0531802841787545,treatment,3.9566900262911027
12.593618191350306,-4.182315593602929,treatment,8.218521811756764
14.929833727011056,-3.5194906182610666,treatment,12.764345233116686
9.684440134800976,-6.057467195889698,treatment,0.3533130706129519
13.759103898728338,-6.046311334776934,treatment,5.8775364602516955
11.875919469766014,-1.8982059887667702,treatment,12.046258707773905
13.549745775300705,-3.194647239955617,treatment,11.583397592749156
11.05794243748526,-6.420431719353154,treatment,1.4453156799634765
8.760612005480809,-4.68842527424648,treatment,1.9811331314814833
12.459686144990124,-5.108121666447735,treatment,6.093520796196424
9.514631234314958,-4.433302843677773,treatment,3.5348161946018717
13.995488069900167,-5.4627480262808135,treatment,7.42213803917552
12.162968047137747,-1.8938962737565719,treatment,12.442824688747157
12.132508134115744,-6.684929899700595,treatment,2.3405331916850063
14.54410930878171,-3.102380493087622,treatment,13.119548531371304
15.331885602180773,-3.828073994310274,treatment,12.65909017489247
11.617839871262126,-2.7046009236114683,treatment,10.004421886619788
9.144560224864204,-3.6627832153131585,treatment,4.653311551409043
9.096980743212033,-6.496181953280793,treatment,-1.3610580985534195
10.700903968376835,-3.3302519087234304,treatment,7.452691348989525
10.62318326912583,-3.028977190032877,treatment,7.98044531425083
11.209623627914636,-5.891327407095327,treatment,2.7612043427845734
15.007342823587642,-4.595224295435946,treatment,10.609941791427831
9.878055446643248,-4.550061639476168,treatment,3.7802454100684315
13.16369689090034,-0.6467696645970293,treatment,16.412774507061698
14.019497019191254,-4.327734643479216,treatment,9.838078224601839
12.689660460432137,-1.9339866969356208,treatment,13.069669558018582
11.717269781822383,-4.505975050847745,treatment,6.3557665986799545
12.327417034023924,-4.169269689183231,treatment,7.886546648647512
10.66724858943524,-2.9412878976502403,treatment,8.22408101067207
15.130720355709856,-2.0706839874829157,treatment,16.078036106494185
15.950752720120295,-2.4089119751083805,treatment,16.4748010244348
13.087714048129076,-3.873377183150171,treatment,9.534321880358894
11.557161165972195,-6.338106612908442,treatment,2.292143686954736
12.26275296744667,-4.025625445722875,treatment,8.100903070034967
13.107762385708686,-3.764907432014318,treatment,9.789173613476658
12.501264530618638,-5.083473738515311,treatment,6.201412265453008
12.687973285471683,-5.714317599418275,treatment,5.128696976608394
13.682456776793707,-3.627578122853112,treatment,10.85340259067997
12.113425404311945,-3.2971290863209957,treatment,9.429153214547037
12.973938427811314,-5.868692358038514,treatment,5.190562925664397
11.766795265571758,-5.061900282518129,treatment,5.255183015233802
12.114904011511921,-1.0766085203026678,treatment,14.094242522905493
12.599376824004537,-5.243674806488681,treatment,5.997441618779897
12.406559743846906,-6.58591307893082,treatment,2.9184381884386017
9.921493024438767,-3.9535049906663926,treatment,5.091655102592911
14.419933538356721,-2.649206704721123,treatment,13.903576196867217
9.765257140150908,-5.373854365774642,treatment,1.898002971076977
13.389263151784611,-5.673384834768285,treatment,6.161397101895828
7.283848195796486,-2.828121981594167,treatment,3.894138902977505
9.993570817253595,-3.3456370242839646,treatment,6.465482852296027
11.713135724449103,-4.191079591229921,treatment,7.011466086423454
12.196241056360604,-3.4342829885664896,treatment,9.252931150097186
17.467044531682845,-5.559012682234418,treatment,11.906583485079562
12.676521141888054,-6.295853138131221,treatment,3.8920119514733074
10.270549861740667,-4.708322190506725,treatment,3.9777657132857787
13.900408953765389,-1.57660400971859,treatment,15.454683667174237
12.598801386895508,-6.6486958956729065,treatment,3.0461204913958344
13.806966613301066,-7.676668401195266,treatment,2.5184012854463838
11.427460841645605,-2.113788820784146,treatment,10.988115612574862
10.903862633162579,-3.344459707135327,treatment,7.696849169785295
11.79595359443343,-5.414620231481126,treatment,4.553834866374766
11.205846524887587,-4.815430959436236,treatment,5.015487793782146
14.862959724578548,-4.072713364039906,treatment,11.512297563697238
13.353134176239696,-3.3742457937513253,treatment,10.940814971045807
11.097869611678258,-4.430703857670684,treatment,5.6776458746572125
12.448157766152196,-4.308041251293713,treatment,7.758126356588669
11.788606463639832,-5.275040786378646,treatment,4.837033074518617
11.350382494957238,-3.299521827849334,treatment,8.394020529708671
9.85444863510189,-4.304883013109859,treatment,4.26325132985685
11.175845398517225,-5.362123713745424,treatment,3.826931489132864
12.842686821113316,-5.365102557281324,treatment,6.070911838212199
13.742880461058448,-1.9711485529900195,treatment,14.413476661149865
12.598363667949068,-3.8787674260876583,treatment,8.862379356947159
9.71820439580354,-3.844621875646679,treatment,5.045869995476753
13.85197247973201,-5.591384995104436,treatment,6.958254357918898
9.528431497077365,-7.090211456777027,treatment,-2.026061538177313
11.023330645672537,-2.768271991756526,treatment,9.068125188969221
14.29556964000833,-2.091601951463213,treatment,14.9066549159385
11.126602932963209,-2.756311715312025,treatment,9.232659357345081
11.940428538636937,-3.92265408201389,treatment,7.8820049549306965
14.589323797766246,-3.4229655746986127,treatment,12.507359420117348
13.27048078464547,-3.494462332692345,treatment,10.576778160617462
9.729636310182434,-3.6410476830014527,treatment,5.488808884443236
12.039933617470021,-5.176294323900811,treatment,5.3836923033928255
12.189222328579607,-7.012345735467626,treatment,1.7295240991004555
14.733607486970769,-4.42343374559235,treatment,10.601159241666604
9.814458122845995,-2.7880782005511895,treatment,7.3945542446845955
12.11746177283427,-3.723214374408223,treatment,8.539823207068995
12.017245163612914,-2.2597932570159545,treatment,11.477715131143931
11.923577136135014,-3.6752502444685264,treatment,8.378803620398365
15.364325948484648,-6.269802164101927,treatment,7.575255485840231
11.96385964021806,-1.7360743790550774,treatment,12.505454318278717
10.984358589325442,-5.025976644193124,treatment,4.274333142783789
13.034293089730014,-2.512165870707379,treatment,12.320747342650023
11.535593817135966,-2.298429009090545,treatment,10.74635073404341
13.642592875610404,-2.8884953817842414,treatment,12.35166008032714
10.740497413151429,-6.86483841096042,treatment,0.08351084473754611
9.93957630721761,-6.4233789984969905,treatment,-0.07066788209990627
11.55940054531107,-3.464773242380487,treatment,8.329166927170922
16.12326343503596,-5.64455368364327,treatment,9.912842901647679
12.071567707013312,-4.740773929334443,treatment,6.340991152865641
11.661318476094717,-2.878155405278172,treatment,9.698653591643708
10.115967440055561,-5.974910415843487,treatment,1.1092441708036844
14.390291154870232,-5.375557236820349,treatment,8.138222861752082
13.571094306065461,-4.180436729548288,treatment,9.542060181136971
15.256498547088533,-4.473610185797899,treatment,11.201691648393933
13.292329239115114,-2.093284615177695,treatment,13.548746780932245
10.544180349360964,-3.850268398985676,treatment,6.149079833767383
8.846261759078601,-3.0777692454823096,treatment,5.479137959243262
11.252536220396795,-4.26292455017804,treatment,6.238782342161789
10.519611912376412,-5.526795262852916,treatment,2.5952060297170334
11.7317062320058,-5.220961185206685,treatment,4.873784924273794
8.63764787446514,-6.390160780726253,treatment,-1.758513008997193
11.08323029470387,-5.277640663984104,treatment,3.879315503483607
10.955483734010237,-5.160002238631186,treatment,3.9538983397883296
12.984280529322975,-4.900753050103208,treatment,7.2371973093692805
13.961476740165521,-4.63723299058231,treatment,9.1098043190006
13.847155725521707,-3.0692492677218564,treatment,12.248236767238406
12.133882254031288,-5.277441542481332,treatment,5.298113803731441
9.778251776594882,-4.835539252770769,treatment,3.0460074675844773
11.820769027841331,-4.67347299416674,treatment,6.143744899835642
15.057977947753255,-4.4573809074971376,treatment,10.967770323722906
9.358346228156115,-3.6676737758780074,treatment,4.9316524786669405
14.563813546577745,-4.281232647027057,treatment,10.670559729123138
12.980875659124344,-4.2522928243712075,treatment,8.594367208638328
12.152015418354454,-2.169169602932659,treatment,11.84996464861993
11.073367472312293,-4.16515767479538,treatment,6.2022149705512994
8.92659019902152,-4.485825095803606,treatment,2.6306640674914803
11.621722673593316,-8.513730421380368,treatment,-2.1895082755477926
10.095564398796702,-3.467560956569066,treatment,6.34713392958051
11.506755081798396,-0.8161811606821425,treatment,13.820138922995337
14.65455969877193,-4.013567137391573,treatment,11.355164604819803
13.357166872931536,-5.135047376317987,treatment,7.248575788189804
9.477566366987215,-2.4662011495354013,treatment,7.6156921814083995
9.353541784329861,-4.996269760488649,treatment,2.1351149118191497
10.624804951510427,-2.787012389931177,treatment,8.490760665683606
11.918624156069443,-2.5374656189335427,treatment,10.76146481093331
15.471603785550801,-4.428640332073959,treatment,11.58652041313827
12.658341310022507,-4.792162313095116,treatment,7.025219911030641
12.47615482301949,-2.94403178274092,treatment,10.660342267320381
9.585371467221435,-5.195166484214478,treatment,2.0304018638985344
10.205741246631883,-4.910212916031698,treatment,3.4663035592864766
13.801533173635764,-4.406716036542031,treatment,9.377966107670018
11.205314215124115,-2.622564982709764,treatment,9.619787726727054
13.451827664206286,-3.8885522585510643,treatment,9.994007603721252
9.824376076016204,-2.5003512012708504,treatment,8.012170179953088
9.878841505069197,-3.506274012958576,treatment,5.973260604630406
9.844232905279808,-2.013218519429396,treatment,9.06195553132601
13.073739405514717,-1.1602507087314855,treatment,15.213021709108748
17.71060151453524,-2.2738323997456797,treatment,19.134264005156652
14.132365328558517,-5.979530261959577,treatment,6.521679643438887
8.77398195020158,-4.805784325982341,treatment,1.7527285482092196
14.025702561221976,-4.372234749517421,treatment,9.753005483663085
12.394138184474969,-5.240141170270666,treatment,5.72779009147281
12.321236870812752,-0.562158693342238,treatment,15.453136519578516
10.934024435996637,-6.427446381341424,treatment,1.2632955877784688
11.412678204944461,-2.7676173222385927,treatment,9.595119199973979
